#ProfileFileVersion=5.7
#ProfilerVersion=5.7.0
#API=OpenCL
#Application=C:/Users/skkv_service_0/TESTER_runners/skkv-mp/actions-runner/_work/ct-gpu-26-matmul-opencl-BogdanPerepelkin/ct-gpu-26-matmul-opencl-BogdanPerepelkin/__test.exe
#ApplicationArgs=--input C:\Users\skkv_service_0\TESTER_runners\skkv-mp\actions-runner\ref_test_data\matmul_in.bin --output ..\matmul_out_rcprof.bin --device-type dgpu --device-index 0 --realization 2
#WorkingDirectory=.
#Device gfx1010:xnack- Platform Vendor=Advanced Micro Devices, Inc.
#Device gfx1010:xnack- Platform Name=AMD Accelerated Parallel Processing
#Device gfx1010:xnack- Platform Version=OpenCL 2.1 AMD-APP (3652.0)
#Device gfx1010:xnack- CLDriver Version=3652.0 (PAL,LC)
#Device gfx1010:xnack- CLRuntime Version=OpenCL 2.0 AMD-APP (3652.0)
#Device gfx1010:xnack- NumberAppAddressBits=64
#Device gfx1010:xnack- Board Name=AMD Radeon RX 5700 XT
#Device gfx1010:xnack- PCIE device id=29471
#OS Version=Windows 10 Build 10.0.0
#DisplayName=matmul_ocl_rcprof
#ListSeparator=,
#ForceSinglePass=False
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, Wavefronts, OccupancyWaves, OccupancyPercent, AllInsts, VALUInsts, VALUInt64Insts, SALUInsts, BranchInsts, SFetchInsts, TexFetchInsts, TexWriteInsts, FlatFetchInsts, FlatWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, WaitOnBarrier, WaitOnVMem, WaitOnSMemLDS, ExecBoundByTex, ExecBoundByFlat, ExecBoundByLDS, LDSBankConflicts, LDSBankConflictRate, SrcFetchSize, MemFetchSize, MemWriteSize, MemUnitBusy, MemUnitStalled, L0CacheHit, L1CacheHit, L2CacheHit, CacheMiss
mul__k1_d1_gfx1010:xnack-, 1, 14944, 65, {    256     768       1}, {    2     8     1},       493.61532, 20480, 255, 107, 88,     12288.00,         1.49,         7.45,    489034.00,    224854.00,     11332.00,     82526.00,     29862.00,         3.00,        86.00,        86.00,     10240.00,        64.00,    141312.00,        49.99,         3.54,         1.23,         0.00,         0.10,         0.65,         2.07,         2.05,        18.01,   1103872.00,        80.21, 112972296.37,   6478364.56,    115266.72,        46.17,         0.03,        46.58,        28.81,        84.92,         5.73
