6.000000,50340.042969
7.000000,50313.683594
8.000000,50414.648438
9.000000,50684.570312
10.000000,50697.808594
11.000000,50600.773438
12.000000,50743.257812
13.000000,50709.847656
14.000000,50429.046875
15.000000,50210.328125
16.000000,50161.078125

