6.000000,87005.843750
7.000000,86967.437500
8.000000,86795.718750
9.000000,85661.007812
10.000000,88517.132812
11.000000,89161.046875
12.000000,88479.539062
13.000000,86244.539062
14.000000,84836.710938
15.000000,83347.234375
16.000000,83572.632812
