6.000000,24946.830078
7.000000,25205.873047
8.000000,25275.585938
9.000000,25345.845703
10.000000,25409.267578
11.000000,25431.107422
12.000000,25560.195312
13.000000,25621.404297
14.000000,25585.337891
15.000000,25645.099609
16.000000,25661.123047
